time(s),M_x,M_y
0.70816,-33.78325778202134,-55.6452193660864
0.7083200000000001,-29.036705673830404,-70.91623247313322
0.7084800000000001,-27.363716871885682,-71.21597736158937
0.70864,-14.321111311106755,-62.523612146081746
0.7088000000000001,-14.199342793317125,-81.0408425613244
0.70896,2.6403406888232577,-67.26503294494562
0.7091200000000001,-22.392679078702123,-75.41765538416291
0.70928,-1.0328852575927239,-67.58493004999652
0.7094400000000001,0.8421715942703834,-65.78711578002476
0.7096,-22.940036936387397,-66.50235115491373
0.7097600000000001,5.006774997149312,-57.53550638073939
0.7099200000000001,17.42168677584948,-67.81864117409842
0.71008,14.646367177139274,-65.53790155114748
0.7102400000000001,10.355091398798226,-79.10184450032908
0.7104,22.380296610627433,-64.62116220644346
0.7105600000000001,23.320754613869823,-72.5673313278423
0.71072,11.59963406806593,-69.48134916125666
0.7108800000000001,25.877957173915316,-48.647978547546074
0.71104,30.848594652186833,-69.80576800520038
0.7112,38.9756333292983,-58.66606847686988
0.7113600000000001,34.37161152592598,-44.95586501573475
0.71152,21.072604263985415,-49.83437547583997
0.7116800000000001,55.77654085336789,-52.691477591466715
0.71184,42.0006857466582,-46.86452102601067
0.7120000000000001,54.272630513362984,-44.117978610636435
0.71216,53.30796255600835,-34.422096695173934
0.7123200000000001,42.65272595384194,-34.69223647627149
0.7124800000000001,47.349993837521026,-42.39524158280456
0.71264,60.845128112162655,-47.93832028722712
0.7128000000000001,46.03185691090124,-41.92946608457981
0.71296,41.24430891649094,-42.98858106697733
0.7131200000000001,60.81696049926093,-33.76832785541548
0.71328,43.107647459110694,-33.37987682167773
0.7134400000000001,68.47143652077533,-28.763326981171797
0.7136,45.746678026403636,-33.74896717057863
0.7137600000000001,49.86450827103716,-43.90630300282909
0.7139200000000001,46.78040940415136,-30.269866662303517
0.71408,60.96604141173111,-30.562251215217838
0.7142400000000001,56.939965164550394,-14.26813327172473
0.7144,83.61590462528659,-3.092742029759399
0.7145600000000001,53.674232504392606,-4.042625629567096
0.71472,71.23394604230026,-16.763760119845518
0.7148800000000001,79.04193373451582,0.2186265303709495
0.71504,76.16769996026699,-11.379351689649724
0.7152000000000001,59.8825800042286,0.6790978560111699
0.7153600000000001,63.30244300358798,9.880809208692625
0.71552,100.10182800004397,4.2615523961220765
0.7156800000000001,50.204093591307476,3.75163308077873
0.71584,54.67454668505117,10.95571843398337
0.7160000000000001,53.77410197688041,7.685081916153093
0.71616,65.04104705884254,13.321133758896957
0.7163200000000001,59.27812268318053,10.738711359392944
0.71648,57.98872654763198,5.375010127829038
0.71664,81.71184313843294,11.60543863429051
0.7168000000000001,62.91539307204237,23.566056674288532
0.71696,37.99150460837881,22.454345771288654
0.7171200000000001,55.67584345685746,30.669963220755154
0.71728,43.55768330283932,13.466584542960227
0.7174400000000001,53.653570796091635,30.09441955403579
0.7176,34.105411207485545,33.66966842572998
0.7177600000000001,61.635295160132564,41.175318280627316
0.7179200000000001,54.71990964303825,28.620933147345927
0.71808,58.90476534123993,33.99903661767709
0.7182400000000001,47.36940911075497,46.178526835833
0.7184,50.45257997489014,59.05451041254145
0.7185600000000001,42.134618378934135,40.928305783766255
0.71872,43.500028857439375,37.79694246306117
0.7188800000000001,33.91727229689292,51.32652201627061
0.71904,31.390684729552305,50.273184305899115
0.7192000000000001,37.90577353073896,51.36907367180723
0.7193600000000001,24.782677378441445,57.60544321548602
0.71952,35.40372344789317,40.60485133483791
0.7196800000000001,29.056985263351706,53.691127613293936
0.71984,28.368179770723565,57.24495963719398
0.7200000000000001,18.169329462481322,57.19653063090332
0.72016,1.3708147298177833,61.16130410814481
0.7203200000000001,42.142897619160415,59.433681418772814
0.72048,21.37853583744582,63.518394702501205
0.7206400000000001,15.614237653790225,73.35903594899709
0.7208000000000001,18.294582539618936,75.70350752555804
0.72096,12.476487490624871,70.05668357245382
0.7211200000000001,5.7941398407349425,69.32358869364816
0.72128,12.882306732705446,46.30342508838948
0.7214400000000001,-4.901337508157679,59.79386476088082
0.7216,-20.76020396546909,57.83799888518273
0.7217600000000001,-2.9951470738172774,57.27927754283523
0.72192,-20.8823000136413,52.33481520097142
0.72208,-4.748944899596988,60.15213750909046
0.7222400000000001,-14.221250936685134,60.55281634377779
0.7224,-11.524347570403858,23.876682849899225
0.7225600000000001,7.690549853928912,60.44558653574816
0.72272,-16.694032540621095,49.293177008960406
0.7228800000000001,-30.692062423513,49.926384219145895
0.72304,-19.95981069110979,67.15453693115639
0.7232000000000001,-15.9952464693905,51.28972033856147
0.7233600000000001,-30.764919737504286,46.94313741589563
0.72352,-37.80419362180881,39.18612618850189
0.7236800000000001,-37.931757607756836,47.68380188576531
0.72384,-17.7341416627629,53.86450036247199
0.7240000000000001,-18.875948968695244,41.717017141146925
0.72416,-15.274725118049371,43.60804109916072
0.7243200000000001,-32.20366062944231,44.345221009682426
0.72448,-50.963672940771055,63.328390688341116
0.7246400000000001,-41.29813307602796,48.037971406126545
0.7248000000000001,-16.552084512038174,38.05087858828729
0.72496,-58.944805930510114,24.991432507004134
0.7251200000000001,-31.859289726359883,42.7103167127786
0.72528,-35.56939013501446,28.721630543856357
0.7254400000000001,-55.14449819565379,16.21227174011329
0.7256,-51.38176547413213,20.144173904236588
0.7257600000000001,-59.47864406184785,16.88940441382899
0.72592,-52.27858005389598,33.21878646184635
0.7260800000000001,-49.413207796109134,34.89488680242557
0.7262400000000001,-59.52958413440494,-1.3930322074360046
0.7264,-57.48407501260843,22.984753931675503
0.7265600000000001,-56.61328090212719,25.211269080177384
0.72672,-34.677852433636595,14.935403641698354
0.7268800000000001,-44.09437822695844,4.513241299001058
0.72704,-53.90089262720291,12.840883237375486
0.7272000000000001,-59.81749243875736,8.981674622052182
0.72736,-49.4279739575237,14.262383293897246
0.7275200000000001,-43.04648116016421,14.03653289897721
0.7276800000000001,-48.75005885011628,7.7004940402666335
0.72784,-55.99249255228112,-1.329109194436159
0.7280000000000001,-50.11135700270693,-14.676499972336469
0.72816,-41.37629456260377,-15.779977125440977
0.7283200000000001,-41.632004810735516,-13.429218785147764
0.72848,-65.50735024490588,-11.324990744207925
0.7286400000000001,-58.81205604683793,-13.871339311297422
0.7288000000000001,-42.550718435801194,11.108001865749866
0.72896,-38.276901846464796,-19.415455195264823
0.7291200000000001,-55.26631220377433,-18.754144058640886
0.72928,-53.30418685854252,-28.40219744018078
0.7294400000000001,-39.79351308686079,-21.074805996001636
0.7296,-63.7478479316296,-28.88686962186706
0.7297600000000001,-48.741825100220915,-31.8235161301294
0.72992,-36.6914455392641,-9.748077521152808
0.7300800000000001,-32.62631129396093,-36.06538031103205
0.7302400000000001,-45.82870619110711,-42.53930036274187
0.7304,-30.55560962690445,-9.707436459514563
0.7305600000000001,-21.555884441545732,-31.43953224688737
0.73072,-26.959353320394342,-40.38988222707242
0.7308800000000001,-11.87583316124118,-19.95135858762604
0.73104,-23.050642126970818,-41.196962580076026
0.7312000000000001,-33.524135759071065,-32.07371295015441
0.73136,-21.538607213864733,-37.17551724858232
0.7315200000000001,-44.4980412273537,-31.892343000801734
0.7316800000000001,-45.007605718115926,-27.479025762685573
0.73184,-9.797134294010077,-35.89478247203972
0.7320000000000001,-34.79166924158252,-23.379500827211697
0.73216,-0.5234117474923314,-36.63814906756568
0.7323200000000001,-22.529723249612555,-48.68702744760235
0.73248,-11.958734740298198,-36.054216983825846
0.7326400000000001,-10.43715595576643,-44.472794093696635
0.7328,-13.107456576529412,-31.892643236985762
0.7329600000000001,-11.273286434091483,-33.66984128898745
0.7331200000000001,-8.389763534270093,-42.91482304443396
0.73328,-14.664008327467583,-59.25237515588341
0.7334400000000001,-7.2196976347741995,-45.9719370470218
0.7336,22.62399741139798,-37.60662001658469
0.7337600000000001,1.4288421959312214,-24.96726804322281
0.73392,-6.1936996132818,-45.73292175033535
0.7340800000000001,-2.911763297252577,-41.59328344106183
0.7342400000000001,24.178229155459555,-49.31776908185232
0.7344,-2.9063135556091226,-26.309132726447153
0.7345600000000001,28.33758297415105,-49.56864825684104
0.73472,15.7478336576174,-53.425655140148116
0.7348800000000001,1.8621739901483647,-54.466255557863796
0.73504,19.003603935305097,-45.696120072626215
0.7352000000000001,42.591486870366,-48.054784632432224
0.73536,11.40198767831235,-19.56603728865515
0.7355200000000001,16.63071909805549,-42.46325872558663
0.7356800000000001,6.226671005128006,-27.720406556579526
0.73584,28.799509990380507,-30.55277103025544
0.7360000000000001,29.430406291755585,-31.00028670965145
0.73616,20.974308756947224,-27.267113605157476
0.7363200000000001,38.382921611692126,-37.02316103228635
0.73648,17.253600003123584,-26.50303981099963
0.7366400000000001,20.421628530545057,-38.48860474847069
0.7368,33.01799214119355,-13.052167628336974
0.7369600000000001,50.42008168248544,-30.019651646146134
0.7371200000000001,27.05309069627499,-23.86722086106919
0.73728,28.916201787240173,-21.088480389474274
0.7374400000000001,25.478415597500824,-31.05476592995363
0.7376,38.754068123550326,-16.77464140700006
0.7377600000000001,35.94924349620953,-27.75440602990438
0.73792,32.85370836013203,-17.86564511136805
0.7380800000000001,24.05090171923228,-15.467112825549334
0.73824,42.67009416218476,-16.472712982660056
0.7384000000000001,35.866005288703754,-9.74208189553839
0.7385600000000001,52.82468237844803,-25.376499060121905
0.73872,34.02361959250282,-1.2307863931994194
0.7388800000000001,59.87146216735331,-13.326765461864065
0.73904,45.01079913934606,-9.8526415957909
0.7392000000000001,37.55084887088457,11.919749526705209
0.73936,51.41931319326825,2.0211808928238986
0.7395200000000001,33.707479988785394,-9.29568527828285
0.7396800000000001,30.069345283636196,-4.277401227412388
0.73984,34.93816630325681,-6.218000548055866
0.7400000000000001,41.10567258399853,-1.998745061617292
0.74016,46.23033122467745,-10.608881954965419
0.7403200000000001,33.633594593315465,-18.817921502581807
0.74048,35.728287860895804,8.32614985552046
0.7406400000000001,33.72827816807911,2.332298364008459
0.7408,31.80020688456925,12.00293314581389
0.7409600000000001,40.062397334825135,13.672173544491327
0.7411200000000001,36.99866903812245,3.3093851817025133
0.74128,41.18428897388348,30.648946687873053
0.7414400000000001,30.462045114281274,12.88362595230194
0.7416,37.107536498064974,11.361055478556258
0.7417600000000001,33.583436954450086,28.989413925812585
0.74192,24.76715607753371,12.953335335394002
0.7420800000000001,17.196400461032777,14.999481321823305
0.74224,44.35472848884338,1.1947125607849036
0.7424000000000001,30.44044630516348,45.31925997520526
0.7425600000000001,22.94101952753513,14.54355902927445
0.74272,13.018759529313998,30.510210276652636
0.7428800000000001,7.854287751019465,33.78113793260076
0.74304,15.872959361828455,25.742532458785412
0.7432000000000001,26.78557115823806,19.023701563502744
0.74336,22.700894266774394,33.86825191630038
0.7435200000000001,29.331346547158045,32.467195214491205
0.74368,27.740586067372817,29.89436217674379
0.7438400000000001,21.161819900973242,15.742383915973946
0.7440000000000001,24.226985692132793,35.102732124369986
0.74416,19.959783396911245,28.899761581647986
0.7443200000000001,20.149669136210957,16.273401646795037
0.74448,12.838454053704698,36.04292628369308
0.7446400000000001,-0.39095300193799715,28.27594357576307
0.7448,8.593241784446802,40.15549784607298
0.7449600000000001,17.26142434004073,25.92786916499376
0.7451200000000001,5.133256313221594,27.76097483368831
0.74528,-2.6602745518296143,30.31997881083798
0.7454400000000001,10.65521840603405,48.22213446179732
0.7456,3.1180983402106612,38.051633727780455
0.7457600000000001,1.4076255055931,30.011035777471093
0.74592,0.046764060179220995,30.429401252817648
0.7460800000000001,12.417477433363699,25.329507548288117
0.74624,-17.116783283867726,40.325913723741664
0.7464000000000001,8.750847584930195,29.55719694207808
0.7465600000000001,6.2786573552961125,13.833737003764208
0.74672,-16.528784364544208,32.05497093381799
0.7468800000000001,-6.242392463491759,25.33542129130689
0.74704,-18.52916707807439,9.742127385869304
0.7472000000000001,-10.797876083779224,29.18627788187445
0.74736,-19.74594244935241,23.47299255530541
0.7475200000000001,-2.905312768329023,32.0261027698202
0.74768,2.2658733828083633,37.81817734953166
0.7478400000000001,0.10001504154672693,11.551559886356396
0.7480000000000001,-4.346291784548003,23.984522228363097
0.74816,-5.262039440038106,21.78020636134707
0.7483200000000001,-0.14214818603893944,21.485656468681256
0.74848,-38.83057376208088,19.67143838538205
0.7486400000000001,-24.949881638747616,17.290119640781054
0.7488,-14.865293943694253,7.518405343685519
0.7489600000000001,-27.979746933118182,20.548892280309055
0.74912,-17.92047915625135,2.1717447900818616
0.7492800000000001,-28.452600726833097,14.026743379764596
0.7494400000000001,-14.468427198737484,22.192248680696633
0.7496,-27.0111031208417,3.499325509399322
0.7497600000000001,-19.910490074333225,19.669081986240723
0.74992,-25.466851955382577,20.50789639408968
0.7500800000000001,-24.49893598840071,10.033310994047508
0.75024,-25.049478169249937,17.20175012394822
0.7504000000000001,-33.94852415423058,16.015971864154753
0.7505600000000001,-14.037024194551078,-12.220649869566566
0.75072,-40.393958160722285,3.365156327402635
0.7508800000000001,-8.033801694870867,-9.825802300551853
0.75104,-32.76698559327827,-2.8642713917787375
0.7512000000000001,-35.00905843495262,16.781910761880063
0.75136,-23.40442043048619,-3.949998217760745
0.7515200000000001,-32.844109900309256,-2.947691560608169
0.75168,-34.889482551113026,-4.368481967967676
0.7518400000000001,-32.3426790807144,-5.260492768787042
0.7520000000000001,-15.757486705837275,-1.9793479845157163
0.75216,-21.980145463778697,-3.003107881727164
0.7523200000000001,-18.17976494439291,4.872369265431874
0.75248,-6.108978420988239,1.5176575180070102
0.7526400000000001,-20.507268627523075,1.5150918633434811
0.7528,-27.613940986109245,-21.16054617170766
0.7529600000000001,-42.250418565307896,-5.197443170140739
0.75312,-15.183589789096986,-1.146965909457948
0.7532800000000001,-35.31964821829858,-8.256122040112004
0.7534400000000001,-8.707577182165142,-3.8439056680039556
0.7536,-23.922300553739422,-28.336727755929875
0.7537600000000001,-35.91601735851021,-2.8834956056228416
0.75392,-11.443165525855377,-9.879617362022687
0.7540800000000001,-6.550789612887685,-25.85322863003066
0.75424,-8.406449387649216,-8.447827392648263
0.7544000000000001,-15.012700811986809,-32.499611624300265
0.75456,-16.627562069090082,-11.147787709166936
0.7547200000000001,-11.196207617391414,-14.18401255179923
0.7548800000000001,-13.125461649505029,-22.760286442815243
0.75504,-13.033762240449317,-20.526665704624648
0.7552000000000001,-14.792991611740115,-23.922446122798345
0.75536,0.26400768449039586,-26.887442205286064
0.7555200000000001,-20.55282264489999,-5.774597194574444
0.75568,-19.150646880950344,-18.18926332548768
0.7558400000000001,1.6459129569849245,-18.00552787892749
0.7560000000000001,-16.296501636832986,-28.18741939180513
0.75616,-15.834893052919922,-14.2119982033773
0.7563200000000001,-17.319433610021804,-17.315903560342907
0.75648,-5.122602477721619,-19.08222032519005
0.7566400000000001,-9.070126021480663,-16.413375395016306
0.7568,-9.773270066412781,-32.507144823099566
0.7569600000000001,-4.542655346969817,-18.34312072270379
0.75712,8.64403628794497,-18.041565319077275
0.7572800000000001,-1.462650609866238,-23.98262983059709
0.7574400000000001,-9.694790147520571,-22.360462826349085
0.7576,14.280615818527433,-15.036464960856094
0.7577600000000001,15.402079848475195,-20.570481991360666
0.75792,11.260585533700395,-23.69972546264517
0.7580800000000001,-13.679206349650576,-7.473060581830803
0.75824,19.168933993977628,-10.917042554640593
0.7584000000000001,9.753390791803522,3.5730471396779655
0.75856,10.168144334875535,-36.0173698157858
0.7587200000000001,-1.9316013331887607,-16.22911226061752
0.7588800000000001,-2.476575497534157,-17.91590282896144
0.75904,13.613809449929128,-3.417097187239828
0.7592000000000001,-1.598994229680597,-14.274583800648283
0.75936,0.8829036365704558,-31.851656448832575
0.7595200000000001,3.2223712767309047,5.981532709900588
0.75968,-7.233426616643936,-21.596370836058874
0.7598400000000001,9.484688505162838,-8.354836058194602
0.76,8.133680265424854,-26.158132122012418
0.7601600000000001,13.819598608916248,-6.524250553832667
0.7603200000000001,14.290569102931338,-26.603336892598023
0.76048,14.33690555399997,-17.42074967503266
0.7606400000000001,8.086797930385258,-8.300520603083717
0.7608,2.964240942994551,-1.6473049611108816
0.7609600000000001,1.6621530051210935,-5.339072766407263
0.76112,9.661063616181199,-21.600182925789436
0.7612800000000001,10.919107815664072,9.848893192523615
0.7614400000000001,11.689168137370155,-14.183530354291545
0.7616,9.418409093021666,-16.006100462346495
0.7617600000000001,-5.621340269726393,-7.234800424637528
0.76192,40.19525639529151,-9.09740202389648
0.7620800000000001,8.803443505532545,-7.439816247999116
0.76224,9.062465449754805,-5.667076248426966
0.7624000000000001,21.53802493762904,7.648762435951643
0.76256,12.083569306391405,4.949266120808289
0.7627200000000001,8.974141423252885,6.161556145458223
0.7628800000000001,26.899560829441455,0.34674549835612267
0.76304,9.387630335125499,11.155894086135746
0.7632000000000001,2.0921640051815413,-4.852826619271374
0.76336,12.062998578752257,7.316419176362778
0.7635200000000001,14.052800241311928,1.975144677939296
0.76368,9.801101050865746,9.254279979085256
0.7638400000000001,0.028058436107532597,-9.531643624731897
0.764,12.698898816527835,2.590938189451046
0.7641600000000001,17.891984012967047,11.172006761345356
0.7643200000000001,-9.111968027855028,-4.724753141617115
0.76448,-2.4107236945035733,9.414105707717235
0.7646400000000001,15.515241595655963,-8.620845317245196
0.7648,12.505392046887398,0.834829454860922
0.7649600000000001,5.43151821688996,-1.6744444925339588
0.76512,16.125639953921354,4.764266043048702
0.7652800000000001,21.640960458420423,13.19390640139769
0.76544,10.867521780408005,-7.770812993792937
0.7656000000000001,11.242489480062948,17.021672099993488
0.7657600000000001,8.133698461557218,5.673235639232673
0.76592,17.488593954557263,0.6238998884805602
0.7660800000000001,21.014249267489397,2.9881142686580286
0.76624,13.430192278229315,1.6982177394694267
0.7664000000000001,1.775423929096055,11.921141530831166
0.76656,5.79983523016533,8.708987382423464
0.7667200000000001,8.699561785858158,0.028349574225379887
0.7668800000000001,4.543401388396801,3.290888813153028
0.76704,8.719022549423013,16.093350917038855
0.7672000000000001,10.625822554197658,6.352988556008999
0.76736,9.333487743272084,-3.3734446656951
0.7675200000000001,4.370101423748202,12.065509645018691
0.76768,6.6744596265095035,3.5531678650687053
0.7678400000000001,11.039921036504515,17.529416977519162
0.768,4.058629127982515,-5.9210032755869
0.7681600000000001,15.167422525490279,5.6276270334586584
0.7683200000000001,0.9095336762873001,22.264541914584587
0.76848,-3.377820835528992,14.503982441379584
0.7686400000000001,14.510050851523463,21.830254823418258
0.7688,-4.266792882243327,3.4122752121629825
0.7689600000000001,-12.07574496947426,22.978949365450923
0.76912,-5.822434826563226,12.170710584289573
0.7692800000000001,-3.332994663446692,4.475520716607469
0.76944,-5.609258037835731,13.957252350260921
0.7696000000000001,7.975728738426516,14.137858062054251
0.7697600000000001,-13.890163210229487,3.4488039478866344
0.76992,-9.393498587813358,11.34881857954049
0.7700800000000001,0.33005964497699986,2.495635946186972
0.77024,-4.199539977020604,10.939842308494509
0.7704000000000001,-14.463623419793002,11.12929134061745
0.77056,-23.245841136921243,11.296340933798515
0.7707200000000001,6.519837991734045,12.46958205839218
0.77088,-20.345304853338153,23.77830546026539
0.7710400000000001,-12.681193979736248,10.5154994036659
0.7712000000000001,3.1908919677386662,3.347578863537605
0.77136,-2.5970247957272905,7.861402438774358
0.7715200000000001,-23.544257707714717,5.438496433652112
0.77168,-11.902017395715072,6.912383155254019
0.7718400000000001,-9.756001936797965,22.310932954050315
0.772,-4.569749388061981,1.7557448119428145
0.7721600000000001,-7.452280598669454,4.206572782179852
0.7723200000000001,-8.409206101702583,11.854143371461557
0.77248,-2.712670314975944,13.908623186514241
0.7726400000000001,-5.099739037404425,4.883851024954477
0.7728,-12.652125658282433,-3.521452006355716
0.7729600000000001,-9.05043780626124,5.08368095059191
0.77312,-16.755799311935633,-1.4581288709734221
0.7732800000000001,-2.078025610333582,11.35335851456567
0.77344,-13.17482775661251,-9.146240443165363
0.7736000000000001,-5.2790801179983555,11.327765654393657
0.7737600000000001,-1.2789970459016942,-10.744743377272092
0.77392,-34.556993722465236,-4.627831442572515
0.7740800000000001,-6.7769038517270195,-1.3842616716358551
0.77424,-13.897578134168409,5.878287854858993
0.7744000000000001,2.7094677956796236,4.593149614283957
0.77456,-11.86725368483087,4.80201391964084
0.7747200000000001,-15.953231599758663,9.663711153440374
0.77488,-21.584170329307835,30.056271362531614
0.7750400000000001,-6.208829697343677,1.5996401923795707
0.7752000000000001,-0.03997690280690604,7.197889570134201
0.77536,-14.93105476606301,-6.908571065523456
0.7755200000000001,-9.873949266790849,8.641798163664019
0.77568,-12.50502812424009,-5.456537898892462
0.7758400000000001,-20.289651982498405,-28.989059101231458
0.776,4.018634029043243,2.9525408298835627
0.7761600000000001,-19.626503036505557,9.964029220066037
0.77632,-10.112436875638693,-19.034974067503143
0.7764800000000001,21.8846976514557,-0.22386701649220073
0.7766400000000001,-11.750771143493404,-9.435640830371753
0.7768,-28.201939905432763,-20.687137395955602
0.7769600000000001,-1.2392112024846254,0.471616456714062
0.77712,-16.797059042074302,2.1068937743313776
0.7772800000000001,0.3662517522518911,-10.753886933785735
0.77744,-6.196265267945329,-5.092979174230658
0.7776000000000001,-7.7848058195819725,-0.952221802816659
0.7777600000000001,-0.8088271817106859,-7.077904273316387
0.7779200000000001,-4.44160312587826,1.2734108332654992
0.7780800000000001,-4.0953489230960045,13.456804121813795
0.77824,-25.8656383923039,-9.29928811249121
0.7784000000000001,-1.2967291768918308,-10.280669217423512
0.77856,-3.6575681745155073,6.969582697344829
0.7787200000000001,-6.059393960292373,2.1127711250854198
0.77888,-18.91501606488388,-11.138726035248938
0.7790400000000001,-26.265880519814463,-8.443860635792593
0.7792000000000001,7.141181323617258,-5.388902874890063
0.77936,-1.8922340008160974,-11.556354567234694
0.7795200000000001,-11.25189688049589,12.013759844571334
0.77968,-0.7035898501750733,-6.848742182305838
0.7798400000000001,-1.853976632517727,-5.940309372026648
0.78,-2.7269815730813747,-1.8867387688417299
0.7801600000000001,-3.5165390506170433,3.4651622708831793
0.78032,-14.213908797275673,-3.1844596349474776
0.7804800000000001,-8.682866834412852,-12.489497725266173
0.7806400000000001,17.423260741299092,-4.965797307062306
0.7808,18.462369076160805,2.77899521744803
0.7809600000000001,4.707757953987779,-6.080092060858078
0.78112,3.5354357340785687,-10.874672860427628
0.7812800000000001,3.7413886582569784,-10.619936105377432
0.78144,-10.799777579611414,-8.54047300058698
0.7816000000000001,1.8625834031265873,-5.16476291641238
0.78176,-13.362429881300358,-10.065454461871086
0.7819200000000001,2.1651213979008355,-10.727984739363508
0.7820800000000001,8.38134782305107,-18.05254668495983
0.78224,7.677193892772668,-14.092122083353678
0.7824000000000001,9.512928902594025,-1.109363601924734
0.78256,0.8789277816486037,-7.4875992915908025
0.7827200000000001,2.858212079701041,1.5612463530884593
0.78288,-20.60158827963941,-2.4529569177237955
0.7830400000000001,-5.732591423008789,-18.97662816907331
0.7832000000000001,0.6848387357724711,-0.3947377974700119
0.7833600000000001,0.540543406114408,-21.540144787049616
0.7835200000000001,14.400273584962669,-8.479761604949637
0.78368,1.0548297932254633,11.243717718997617
0.7838400000000001,6.929223675758248,0.0821828318285804
0.784,9.523327992240883,6.536068941804031
0.7841600000000001,9.80705118614925,-30.890372972097918
0.78432,17.983792598816954,-1.6155163178684306
0.7844800000000001,2.0077794413367407,-12.297674097869539
0.7846400000000001,9.404070540717687,-3.9241233175370667
0.7848,6.3783721606588095,5.3908316649208015
0.7849600000000001,24.118327487712477,4.787557092476485
0.78512,19.10451058733773,-2.414162763520644
0.7852800000000001,10.314905240469118,0.7999474691163435
0.78544,15.44766116005066,-12.086125862988752
0.7856000000000001,14.001696403563546,-11.102988831283184
0.78576,8.735117028500259,-0.9118809773624439
0.7859200000000001,4.42963007078179,3.9273713271643005
0.7860800000000001,-5.997490717985093,-15.47350876607579
0.78624,1.0658657475051123,2.69214507766771
0.7864000000000001,5.1093374972272025,5.866378486225802
0.78656,15.168596176027851,-3.295738082428422
0.7867200000000001,-12.593324856543463,16.869543335352095
0.78688,-6.7135722130290505,-6.253264652580119
0.7870400000000001,8.76177436241565,-4.061458626565344
0.7872,13.157650607659521,-2.7189479806420263
0.7873600000000001,11.517460334303532,-5.105943918541045
0.7875200000000001,6.504798888333996,6.641770274714963
0.78768,14.208086034918727,1.1919012583344408
0.7878400000000001,3.8487822314778977,10.534914676899842
0.788,20.92789952134913,-8.00032081131843
0.7881600000000001,-6.206982789908583,0.532618990469252
0.78832,15.456085969335867,7.58951582896972
0.7884800000000001,5.4210645388460055,1.8538674557235342
0.7886400000000001,4.861005780769647,-0.6495837293144009
0.7888000000000001,19.310863826428182,-3.5847836450536845
0.7889600000000001,-0.7056915034632834,15.24167184360752
0.78912,7.605000737612722,7.277788787350916
0.7892800000000001,12.505528517880139,4.657973335835893
0.78944,16.163087594329465,-16.239938959374964
0.7896000000000001,-5.894364137803873,13.640475881910703
0.78976,-4.125991209999432,-18.565886873187882
0.7899200000000001,5.078622425794314,9.78206789641148
0.7900800000000001,18.664455322211552,-5.274631163635002
0.79024,1.3112314943870989,-10.735872762743933
0.7904000000000001,2.824012448920167,15.271704560076705
0.79056,-4.94289747448038,2.237542004715349
0.7907200000000001,9.180057955166562,2.286344031719501
0.79088,5.696553982859005,-4.340096001477566
0.7910400000000001,-11.94236731923547,-0.06674341351649128
0.7912,4.508137283872548,4.523012622081308
0.7913600000000001,0.42885554565524125,1.760575885085843
0.7915200000000001,4.585425356094821,-4.267538923670311
0.79168,6.294906501498465,-8.896707781971687
0.7918400000000001,-1.549427965117096,6.4261006158534
0.792,3.94160980074027,4.2145517862221045
0.7921600000000001,-0.36930870248928765,12.900548355401815
0.79232,8.001303402466164,10.794737250946183
0.7924800000000001,-6.042917362435452,-0.6479551754676925
0.79264,-8.001448971525088,18.89701099190826
0.7928000000000001,12.631236498326889,13.409421393134147
0.7929600000000001,2.2639354947114425,13.785990352437253
0.79312,-5.208879439332428,2.2345123486765006
0.7932800000000001,-10.539627475182494,19.339486342639045
0.79344,-5.73422907492168,7.280945816316323
0.7936000000000001,-1.9623618949525634,13.30880587921936
0.79376,8.703464856250548,-3.5689348137633727
0.7939200000000001,0.12841920416920316,6.659602484433109
0.7940800000000001,1.5109795374288881,12.863601108633757
0.7942400000000001,-15.528333712892909,2.1304850599431906
0.7944000000000001,-2.7888029327930104,19.813240844906048
0.79456,-9.994580526307637,-3.388929574338103
0.7947200000000001,13.251488062268175,8.044264470981004
0.79488,3.868907153874092,1.9030970918382744
0.7950400000000001,6.602393844276117,8.179316165397417
0.7952,-2.81575140482625,10.529546817852031
0.7953600000000001,-6.491361044582106,-0.5228658635213678
0.7955200000000001,-6.6852590310684015,16.02847260708982
0.79568,3.981677684209003,5.492202318328754
0.7958400000000001,-21.44567046780817,-9.813165086624043
0.796,-3.2003448585025205,14.13838574989285
0.7961600000000001,-9.44877843793961,22.241396434215726
0.79632,7.603854381273699,3.4179433073948218
0.7964800000000001,3.306619369582964,21.52035649310218
0.79664,-5.642311312277581,17.853217152962443
0.7968000000000001,2.564253561337105,11.314728125553808
0.7969600000000001,-10.542720817684621,0.9071226887488772
0.79712,-16.5852560613404,-4.330615816515163
0.7972800000000001,-14.946375909514725,0.16439295785570898
0.79744,-8.967263285218742,22.62397011719943
0.7976000000000001,-14.35451941012973,-4.716028096147879
0.79776,-10.437574466810837,2.9051853954024645
0.7979200000000001,-9.420801884427723,11.85992064348759
0.79808,-10.704648199604812,11.289244442175988
0.7982400000000001,-4.989170239085733,-5.359115806207812
0.7984000000000001,-19.476776161336407,12.1237099743896
0.79856,-0.8502233828420974,4.232520466932992
0.7987200000000001,-11.990632560334841,0.7142345876088647
0.79888,-13.678278346899937,10.857741359261572
0.7990400000000001,-3.200162897178866,-8.875609366493942
0.7992,-11.389668896700938,-4.337475758416939
0.7993600000000001,-8.78978730819227,-1.2672878347245233
0.7995200000000001,-6.0430447353620105,-9.124850889569771
